episode,epsilon,total_reward,avg_reward,total_shaped_reward,avg_shaped_reward,avg_loss
858,0.6510900727383278,2.0,1.0,-3.5447240005641847,-1.7723620002820923,0.008991579220497183
859,0.6507645277019586,3.0,1.5,-5.600371592600853,-2.8001857963004264,0.009006199933189367
860,0.6504391454381077,4.0,2.0,-1.6177322723758492,-0.8088661361879246,0.00893303086515516
861,0.6501139258653886,5.0,2.5,1.8230801044910896,0.9115400522455448,0.01114816650748253
862,0.649788868902456,3.0,1.5,-1.6467950683760488,-0.8233975341880244,0.010282229505080197
863,0.6494639744680049,5.0,2.5,1.1386997164518862,0.5693498582259431,0.009771949340190206
864,0.6491392424807709,4.0,2.0,0.9876366792108071,0.49381833960540356,0.00942542061808386
865,0.6488146728595305,2.0,1.0,-4.5647568641122875,-2.2823784320561438,0.00987328987834709
866,0.6484902655231009,4.0,2.0,-2.3375541085631397,-1.1687770542815699,0.009179997758141586
867,0.6481660203903393,6.0,3.0,2.632413027888763,1.3162065139443815,0.009349259829946926
868,0.6478419373801442,1.0,0.5,-8.481393253241306,-4.240696626620653,0.00905139675031283
869,0.6475180164114541,3.0,1.5,-1.6570077481849688,-0.8285038740924844,0.009690035769848952
870,0.6471942574032484,3.0,1.5,-3.2132589146434647,-1.6066294573217323,0.00996434232619192
871,0.6468706602745469,6.0,3.0,3.3454407842660814,1.6727203921330407,0.01043838598898479
872,0.6465472249444096,3.0,1.5,-1.5835436606766873,-0.7917718303383436,0.010108171085427914
873,0.6462239513319374,1.0,0.5,-6.411070777730073,-3.2055353888650364,0.010481362968151059
874,0.6459008393562715,3.0,1.5,-3.638497184601267,-1.8192485923006334,0.01101259051955172
875,0.6455778889365934,4.0,2.0,0.041568542494932165,0.020784271247466082,0.01006597947595375
876,0.6452550999921252,2.0,1.0,-4.228767311998735,-2.1143836559993674,0.011614694438342538
877,0.6449324724421291,4.0,2.0,0.26820493162394954,0.13410246581197477,0.011092050143384508
878,0.6446100062059081,4.0,2.0,-2.3910376806370808,-1.1955188403185404,0.011436998333915004
879,0.6442877012028052,2.0,1.0,-5.41358891464113,-2.706794457320565,0.010602044221679015
880,0.6439655573522038,2.0,1.0,-6.73041708011019,-3.365208540055095,0.010703244924412242
881,0.6436435745735278,3.0,1.5,-2.9836220117341266,-1.4918110058670633,0.012495463293577943
882,0.6433217527862412,3.0,1.5,-2.53053538886503,-1.265267694432515,0.011159569715548838
883,0.6430000919098481,2.0,1.0,-3.6042698373156785,-1.8021349186578393,0.009967154750733504
884,0.6426785918638932,3.0,1.5,-5.113767311998734,-2.556883655999367,0.010170309083270174
885,0.6423572525679613,6.0,3.0,4.548303755813137,2.2741518779065686,0.010569193907348173
886,0.6420360739416774,4.0,2.0,-0.39373444845063643,-0.19686722422531822,0.010861559697825993
887,0.6417150559047066,3.0,1.5,-4.115026002943661,-2.0575130014718304,0.011112080856359431
888,0.6413941983767543,3.0,1.5,-3.674724000564188,-1.837362000282094,0.010909670240112714
889,0.6410735012775659,4.0,2.0,0.7308503574321739,0.36542517871608693,0.011397255048421876
890,0.6407529645269272,3.0,1.5,-1.9026529327523218,-0.9513264663761609,0.01037561950539904
891,0.6404325880446637,3.0,1.5,-3.7131418455419363,-1.8565709227709681,0.012872091338836721
892,0.6401123717506414,5.0,2.5,3.0224458914368646,1.5112229457184323,0.011675535590787019
893,0.6397923155647661,3.0,1.5,-1.7588332726398272,-0.8794166363199136,0.011412229154791152
894,0.6394724194069837,4.0,2.0,-1.0818744079995812,-0.5409372039997906,0.011910672704689205
895,0.6391526831972802,3.0,1.5,-2.469190264147257,-1.2345951320736286,0.011290589634196034
896,0.6388331068556816,4.0,2.0,0.6246427749476827,0.31232138747384136,0.01098439943444516
897,0.6385136903022538,3.0,1.5,-2.0338661361879184,-1.0169330680939592,0.011335882551169822
898,0.6381944334571027,6.0,3.0,4.477789503961859,2.2388947519809297,0.011670481199398636
899,0.6378753362403742,2.0,1.0,-5.235614728488557,-2.6178073642442783,0.01138213065718966
900,0.637556398572254,4.0,2.0,0.9027488823824281,0.45137444119121406,0.011389675411794867
901,0.6372376203729679,2.0,1.0,-2.74849718460126,-1.37424859230063,0.014109985724623714
902,0.6369190015627815,2.0,1.0,-5.148021884338976,-2.574010942169488,0.013411783494853547
903,0.6366005420620001,5.0,2.5,1.6601183087548539,0.8300591543774269,0.0120449520980141
904,0.6362822417909691,3.0,1.5,-2.7101258156989467,-1.3550629078494734,0.012406717174287353
905,0.6359641006700737,5.0,2.5,3.7224130278887664,1.8612065139443832,0.01190358951953905
906,0.6356461186197387,2.0,1.0,-4.219724000564191,-2.1098620002820954,0.012395724434671657
907,0.6353282955604289,3.0,1.5,-1.5929230601497977,-0.7964615300748988,0.011975457878517254
908,0.6350106314126487,4.0,2.0,0.0844840957006312,0.0422420478503156,0.012511675697086113
909,0.6346931260969424,2.0,1.0,-6.64066044954279,-3.320330224771395,0.012823001300649983
910,0.634375779533894,4.0,2.0,0.45736754037942434,0.22868377018971217,0.012896360411707844
911,0.6340585916441271,4.0,2.0,-0.6386879723752109,-0.31934398618760546,0.01270065377998565
912,0.6337415623483051,2.0,1.0,-6.0842156032089205,-3.0421078016044603,0.012603349899873138
913,0.633424691567131,6.0,3.0,4.661858154458061,2.3309290772290305,0.01227470832743815
914,0.6331079792213474,3.0,1.5,-2.7356940681120814,-1.3678470340560407,0.01203865042621536
915,0.6327914252317368,3.0,1.5,-2.3503377404866574,-1.1751688702433287,0.012317596276157668
916,0.6324750295191209,3.0,1.5,-4.9081000018515235,-2.4540500009257618,0.011858882987871766
917,0.6321587920043614,4.0,2.0,-0.06246701090827937,-0.031233505454139686,0.012062428086729986
918,0.6318427126083592,4.0,2.0,-0.5308383798106058,-0.2654191899053029,0.0112309619824269
919,0.6315267912520551,3.0,1.5,-2.7918734194334807,-1.3959367097167403,0.011109283152701599
920,0.6312110278564291,3.0,1.5,-3.7171968835108125,-1.8585984417554062,0.011620196969514447
921,0.630895422342501,3.0,1.5,-0.42862300030021805,-0.21431150015010902,0.01190622953698039
922,0.6305799746313298,3.0,1.5,-1.22214354683096,-0.61107177341548,0.011969063003946628
923,0.6302646846440141,3.0,1.5,-2.6178106234332836,-1.3089053117166418,0.010998007154890469
924,0.6299495523016921,4.0,2.0,0.7284432015817425,0.36422160079087124,0.011327590203977058
925,0.6296345775255413,3.0,1.5,-3.585805516262513,-1.7929027581312564,0.01107770358079246
926,0.6293197602367786,2.0,1.0,-5.531529806908481,-2.7657649034542406,0.01094418244170291
927,0.6290051003566602,3.0,1.5,-0.7699941279616636,-0.3849970639808318,0.010340282198573861
928,0.628690597806482,5.0,2.5,0.743527407135172,0.371763703567586,0.010624130591750144
929,0.6283762525075788,2.0,1.0,-5.434089787509972,-2.717044893754986,0.011053572823958737
930,0.6280620643813251,5.0,2.5,2.311891251551053,1.1559456257755265,0.011187673615557807
931,0.6277480333491344,2.0,1.0,-3.507942544715451,-1.7539712723577254,0.012496125183201262
932,0.6274341593324599,3.0,1.5,-4.545370604034757,-2.2726853020173783,0.011547564482316374
933,0.6271204422527937,2.0,1.0,-6.752611986488819,-3.3763059932444097,0.01071602018017854
934,0.6268068820316673,4.0,2.0,-0.21402481543497337,-0.10701240771748669,0.01007465250390981
935,0.6264934785906515,2.0,1.0,-5.977954935131798,-2.988977467565899,0.010966142139264515
936,0.6261802318513562,4.0,2.0,-0.829973421285013,-0.4149867106425065,0.009837669131479094
937,0.6258671417354306,4.0,2.0,0.7002759994358172,0.3501379997179086,0.00976112918063466
938,0.6255542081645629,4.0,2.0,-1.6351140891646183,-0.8175570445823092,0.009358193326209272
939,0.6252414310604806,3.0,1.5,-2.292876584074371,-1.1464382920371854,0.009552695357373783
940,0.6249288103449504,3.0,1.5,-4.195324127959335,-2.0976620639796675,0.009361048368737102
941,0.624616345939778,1.0,0.5,-8.121873419433491,-4.060936709716746,0.009836873028959546
942,0.6243040377668081,3.0,1.5,-1.9260620311326488,-0.9630310155663244,0.009209698785229453
943,0.6239918857479247,5.0,2.5,2.45749236751229,1.228746183756145,0.00867743763074811
944,0.6236798898050508,4.0,2.0,1.4486727073997878,0.7243363536998939,0.009002534824955676
945,0.6233680498601484,2.0,1.0,-5.481472592864833,-2.7407362964324165,0.008715197185852699
946,0.6230563658352183,5.0,2.5,2.79527599943581,1.397637999717905,0.008908872923015483
947,0.6227448376523007,4.0,2.0,-0.24494765188623555,-0.12247382594311777,0.008862005083688668
948,0.6224334652334746,3.0,1.5,-3.184103400037298,-1.592051700018649,0.009142515797700201
949,0.622122248500858,3.0,1.5,-2.8576857963004265,-1.4288428981502133,0.009389798911953611
950,0.6218111873766076,4.0,2.0,0.9594181350595387,0.47970906752976933,0.009762485047270144
951,0.6215002817829193,3.0,1.5,-0.41994765188623906,-0.20997382594311953,0.011142772806010077
952,0.6211895316420278,4.0,2.0,2.209016319924786,1.104508159962393,0.010350843287472215
953,0.6208789368762069,6.0,3.0,4.087781979475425,2.0438909897377124,0.010758803339142885
954,0.6205684974077688,3.0,1.5,-3.0147373795466255,-1.5073686897733127,0.010225292430924517
955,0.6202582131590649,2.0,1.0,-3.372283981165666,-1.686141990582833,0.010910592235491744
956,0.6199480840524855,3.0,1.5,-2.5213727801095445,-1.2606863900547722,0.010757139695010015
957,0.6196381100104592,6.0,3.0,4.154418135059545,2.0772090675297723,0.00950548850798181
958,0.619328290955454,4.0,2.0,0.802927046195141,0.4014635230975705,0.010508222618539419
959,0.6190186268099763,3.0,1.5,-4.28865510882711,-2.144327554413555,0.010815869057551027
960,0.6187091174965714,6.0,3.0,2.9962190754739355,1.4981095377369678,0.010732477917335927
961,0.6183997629378232,3.0,1.5,-4.0476857963004225,-2.0238428981502112,0.012608800084064049
962,0.6180905630563543,6.0,3.0,6.09775664041377,3.048878320206885,0.01139719357847103
963,0.6177815177748261,3.0,1.5,-3.2141447766379234,-1.6070723883189617,0.011277804824390582
964,0.6174726270159387,4.0,2.0,-0.035193428788144104,-0.017596714394072052,0.01036006976983377
965,0.6171638907024308,3.0,1.5,-3.3368086809033883,-1.6684043404516942,0.010709879721647927
966,0.6168553087570796,2.0,1.0,-3.387811611999374,-1.693905805999687,0.01101709421724081
967,0.6165468811027011,3.0,1.5,-1.6541119130898259,-0.8270559565449129,0.011438050095790199
968,0.6162386076621498,4.0,2.0,0.4947870866461951,0.24739354332309754,0.01091287917723613
969,0.6159304883583188,4.0,2.0,0.9801046962275214,0.4900523481137607,0.011378223646565207
970,0.6156225231141397,3.0,1.5,-3.5093550489775445,-1.7546775244887722,0.011511970649340323
971,0.6153147118525827,4.0,2.0,-0.629157167054268,-0.314578583527134,0.013576121545795884
972,0.6150070544966564,4.0,2.0,1.811713087738347,0.9058565438691735,0.01308166497520038
973,0.6146995509694081,3.0,1.5,-1.0835107971285918,-0.5417553985642959,0.012225865386426449
974,0.6143922011939235,4.0,2.0,1.3018252909099615,0.6509126454549807,0.01233001721889845
975,0.6140850050933265,3.0,1.5,-0.6896911370160926,-0.3448455685080463,0.012061367266412291
976,0.6137779625907799,3.0,1.5,-1.768866136187914,-0.884433068093957,0.011543738120900733
977,0.6134710736094845,4.0,2.0,-1.6455818649404546,-0.8227909324702273,0.011586273480206728
978,0.6131643380726798,5.0,2.5,1.7932244161896091,0.8966122080948046,0.011740174544975161
979,0.6128577559036434,2.0,1.0,-3.2867485923006208,-1.6433742961503104,0.011288124922929065
980,0.6125513270256917,2.0,1.0,-3.4072180205245806,-1.7036090102622903,0.01190802320039698
981,0.6122450513621789,4.0,2.0,-1.19338251966534,-0.59669125983267,0.01329820126694228
982,0.6119389288364978,4.0,2.0,1.422314203699584,0.711157101849792,0.012517656651990755
983,0.6116329593720796,6.0,3.0,2.8331791622251656,1.4165895811125828,0.012136900265301977
984,0.6113271428923936,6.0,3.0,3.8919781156610194,1.9459890578305097,0.012613123168370554
985,0.6110214793209475,2.0,1.0,-2.580502525316933,-1.2902512626584666,0.011705324277281761
986,0.6107159685812871,2.0,1.0,-7.856396897060239,-3.9281984485301193,0.011737923276876765
987,0.6104106105969964,3.0,1.5,-3.0848816912451444,-1.5424408456225722,0.01129003673392747
988,0.610105405291698,4.0,2.0,-1.2416169045633456,-0.6208084522816728,0.011776591718995146
989,0.6098003525890522,4.0,2.0,1.431074008754229,0.7155370043771145,0.011210406382701227
990,0.6094954524127577,3.0,1.5,-0.8764261167893992,-0.4382130583946996,0.011043931346918855
991,0.6091907046865513,3.0,1.5,-2.335850770226944,-1.167925385113472,0.011953672452696733
992,0.6088861093342081,5.0,2.5,3.422314203699581,1.7111571018497904,0.011294174493689623
993,0.608581666279541,3.0,1.5,-4.194111913089833,-2.0970559565449167,0.011249122993488398
994,0.6082773754464013,5.0,2.5,2.9261397358504158,1.4630698679252079,0.011006428608670831
995,0.6079732367586781,6.0,3.0,4.902716018834342,2.451358009417171,0.0109249816515616
996,0.6076692501402988,2.0,1.0,-3.396472592864823,-1.6982362964324116,0.0104436809170459
997,0.6073654155152287,6.0,3.0,4.216858154458068,2.108429077229034,0.011160204604800258
998,0.6070617328074711,4.0,2.0,1.1874130278887618,0.5937065139443809,0.011349141697532364
999,0.6067582019410674,4.0,2.0,1.463204931623948,0.731602465811974,0.010992412235853927
1000,0.606454822840097,4.0,2.0,-0.838220196599365,-0.4191100982996825,0.011193925399067146
1001,0.606151595428677,6.0,3.0,5.15585522336208,2.57792761168104,0.01296042954017009
1002,0.6058485196309628,3.0,1.5,-1.5801258156989428,-0.7900629078494714,0.01133745883258858
1003,0.6055455953711473,4.0,2.0,2.427748882382428,1.213874441191214,0.01142716336729271
1004,0.6052428225734617,2.0,1.0,-4.792816477929275,-2.3964082389646375,0.011296653219365647
1005,0.6049402011621751,6.0,3.0,3.2165880270605944,1.6082940135302972,0.011259421768066075
1006,0.604637731061594,4.0,2.0,0.35773550339999416,0.17886775169999708,0.011474876246814217
1007,0.6043354121960632,4.0,2.0,0.6217459512864438,0.3108729756432219,0.011934757592555668
1008,0.6040332444899652,4.0,2.0,0.36042129970041553,0.18021064985020777,0.011131938637367316
1009,0.6037312278677203,6.0,3.0,4.408104454986649,2.2040522274933245,0.011141140792252762
1010,0.6034293622537864,3.0,1.5,-1.3818734194334856,-0.6909367097167428,0.010539784118799227
1011,0.6031276475726596,4.0,2.0,1.2424458914368655,0.6212229457184327,0.012792438066431454
1012,0.6028260837488733,3.0,1.5,-1.8145787002995761,-0.9072893501497881,0.01201040695887059
1013,0.6025246707069989,3.0,1.5,-1.4552922529773205,-0.7276461264886602,0.012509457617998123
1014,0.6022234083716455,4.0,2.0,-0.6130218843389814,-0.3065109421694907,0.011623262174959693
1015,0.6019222966674597,5.0,2.5,2.9664563393233214,1.4832281696616607,0.01174959778120475
1016,0.601621335519126,6.0,3.0,4.800934562985608,2.400467281492804,0.011777503944135138
1017,0.6013205248513664,4.0,2.0,0.5388963587218334,0.2694481793609167,0.011955324223797236
1018,0.6010198645889407,6.0,3.0,4.463494543587079,2.2317472717935396,0.012367693153875215
1019,0.6007193546566463,6.0,3.0,4.4533037558131285,2.2266518779065643,0.01217784035817853
1020,0.6004189949793179,2.0,1.0,-2.509724000564188,-1.254862000282094,0.012016696940575328
1021,0.6001187854818283,3.0,1.5,0.20141085181397755,0.10070542590698878,0.012498279722141369
1022,0.5998187260890874,4.0,2.0,-2.2012528189065916,-1.1006264094532958,0.012457729651193534
1023,0.5995188167260429,3.0,1.5,-1.3168279319241547,-0.6584139659620774,0.011579532472948942
1024,0.5992190573176799,3.0,1.5,-1.3971435468309594,-0.6985717734154797,0.011640784506286894
1025,0.5989194477890211,3.0,1.5,-2.0867950683760563,-1.0433975341880282,0.011758185320400766
1026,0.5986199880651266,4.0,2.0,1.5448481813573836,0.7724240906786918,0.01066917635433908
1027,0.5983206780710941,1.0,0.5,-5.941327292600207,-2.9706636463001037,0.010724651968505765
1028,0.5980215177320586,4.0,2.0,0.4838963587218341,0.24194817936091706,0.010945428270580513
1029,0.5977225069731926,3.0,1.5,-2.2537673119987343,-1.1268836559993671,0.010459663303835052
1030,0.5974236457197061,3.0,1.5,-2.267018719698094,-1.133509359849047,0.010851047532632947
1031,0.5971249338968463,4.0,2.0,0.5194181350595373,0.25970906752976863,0.011762649585892047
1032,0.5968263714298979,4.0,2.0,2.014385271511448,1.007192635755724,0.011416830622724125
1033,0.596527958244183,3.0,1.5,-2.3971773989451464,-1.1985886994725732,0.011014555622158306
1034,0.596229694265061,4.0,2.0,0.10437264755020853,0.052186323775104265,0.011504783611744642
1035,0.5959315794179285,6.0,3.0,4.768158455548514,2.384079227774257,0.010662793112652643
1036,0.5956336136282195,2.0,1.0,-3.712554108563143,-1.8562770542815714,0.010547981496368136
1037,0.5953357968214055,5.0,2.5,2.096489202871411,1.0482446014357054,0.010606729346327483
1038,0.5950381289229948,3.0,1.5,-2.4864725928648217,-1.2432362964324108,0.011330008783510754
1039,0.5947406098585333,4.0,2.0,-0.08871496388496958,-0.04435748194248479,0.010576355199196509
1040,0.594443239553604,3.0,1.5,0.30249989199872995,0.15124994599936498,0.010448267003521323
1041,0.5941460179338273,3.0,1.5,0.3414892028714074,0.1707446014357037,0.011900161069684796
1042,0.5938489449248604,4.0,2.0,-0.136286671020788,-0.068143335510394,0.01190569835848042
1043,0.593552020452398,4.0,2.0,0.44276836694809596,0.22138418347404798,0.011522804970986077
1044,0.5932552444421718,4.0,2.0,2.004418135059544,1.002209067529772,0.011732410539739899
1045,0.5929586168199508,4.0,2.0,1.7197948446775282,0.8598974223387641,0.011243483249896338
1046,0.5926621375115408,3.0,1.5,-3.5511608553218266,-1.7755804276609133,0.011522780320207987
1047,0.5923658064427851,4.0,2.0,0.8797542230981041,0.43987711154905207,0.010938976184864129
1048,0.5920696235395638,3.0,1.5,-1.0009632069434595,-0.5004816034717298,0.010829540709299701
1049,0.5917735887277941,6.0,3.0,5.627234864076053,2.8136174320380265,0.011082393326131361
1050,0.5914777019334302,5.0,2.5,2.8297542230981065,1.4148771115490533,0.012314469800995929
