episode,epsilon,total_reward,avg_reward,avg_loss,steps
3220,0.19980714868234667,0.0,0.0,0.03902317633386701,[]
3221,0.1997072451080055,0.0,0.0,0.04697242257517895,[]
3222,0.1996073914854515,1.0,0.5,0.04677269954367408,[]
3223,0.19950758778970878,0.0,0.0,0.042003464411411964,[]
3224,0.19940783399581394,0.0,0.0,0.04449840325463031,[]
3225,0.19930813007881604,0.0,0.0,0.03368237344681152,[]
3226,0.19920847601377664,0.0,0.0,0.03472922760194966,[]
3227,0.19910887177576977,0.0,0.0,0.03351902496834685,[]
3228,0.1990093173398819,0.0,0.0,0.033990348117159945,[]
3229,0.19890981268121197,0.0,0.0,0.03712380901245134,[]
3230,0.19881035777487138,0.0,0.0,0.031126060921565762,[]
3231,0.19871095259598395,0.0,0.0,0.031032742565896894,[]
3232,0.19861159711968598,0.0,0.0,0.0313464736881932,[]
3233,0.19851229132112616,0.0,0.0,0.04106609051714518,[]
3234,0.1984130351754656,0.0,0.0,0.03130377474440528,[]
3235,0.1983138286578779,0.0,0.0,0.02762818991638986,[]
3236,0.19821467174354895,1.0,0.5,0.02671761585066893,[]
3237,0.1981155644076772,0.0,0.0,0.02549498641397804,[]
3238,0.19801650662547338,0.0,0.0,0.030047018957723465,[]
3239,0.19791749837216066,0.0,0.0,0.035664756927373156,[]
3240,0.1978185396229746,0.0,0.0,0.031090713414762702,[]
3241,0.19771963035316312,0.0,0.0,0.03893628455299352,[]
3242,0.19762077053798655,0.0,0.0,0.036342664074285755,[]
3243,0.19752196015271756,0.0,0.0,0.035619584655256144,[]
3244,0.1974231991726412,0.0,0.0,0.036925882436335086,[]
3245,0.1973244875730549,0.0,0.0,0.03616339306014457,[]
3246,0.19722582532926838,0.0,0.0,0.033396698124041516,[]
3247,0.19712721241660375,0.0,0.0,0.03365966796542385,[]
3248,0.19702864881039545,0.0,0.0,0.04243319098039397,[]
3249,0.19693013448599025,0.0,0.0,0.048339483268292883,[]
3250,0.19683166941874727,0.0,0.0,0.04161627731818174,[]
3251,0.1967332535840379,0.0,0.0,0.037553659395447796,[]
3252,0.1966348869572459,0.0,0.0,0.03454744703435738,[]
3253,0.1965365695137673,0.0,0.0,0.03298652353563479,[]
3254,0.19643830122901043,0.0,0.0,0.03880989661972437,[]
3255,0.19634008207839593,0.0,0.0,0.039009959806155944,[]
3256,0.19624191203735675,0.0,0.0,0.03978493042922179,[]
3257,0.1961437910813381,0.0,0.0,0.04102735370331045,[]
3258,0.19604571918579744,1.0,0.5,0.038667302259709685,[]
3259,0.19594769632620454,0.0,0.0,0.03605284230650536,[]
3260,0.19584972247804144,0.0,0.0,0.03413402031242315,[]
3261,0.19575179761680242,0.0,0.0,0.038414204809814695,[]
3262,0.19565392171799403,0.0,0.0,0.04357508772119348,[]
3263,0.19555609475713503,0.0,0.0,0.04354927223175764,[]
3264,0.19545831670975647,0.0,0.0,0.04473335276025214,[]
3265,0.1953605875514016,0.0,0.0,0.043800822355385335,[]
3266,0.1952629072576259,0.0,0.0,0.04060527944637995,[]
3267,0.1951652758039971,0.0,0.0,0.0356485401273572,[]
3268,0.1950676931660951,0.0,0.0,0.03239496266303052,[]
3269,0.19497015931951206,0.0,0.0,0.035833665895541864,[]
3270,0.19487267423985233,0.0,0.0,0.03243487544623869,[]
3271,0.1947752379027324,1.0,0.5,0.03753479877619871,[]
3272,0.19467785028378104,0.0,0.0,0.036853041945224894,[]
3273,0.19458051135863916,0.0,0.0,0.035478034013483144,[]
3274,0.19448322110295985,0.0,0.0,0.03271086763457528,[]
3275,0.19438597949240838,0.0,0.0,0.033574535153207505,[]
3276,0.19428878650266218,0.0,0.0,0.03245177155427102,[]
3277,0.19419164210941087,0.0,0.0,0.034916573178987685,[]
3278,0.19409454628835618,0.0,0.0,0.0346047421757664,[]
3279,0.19399749901521202,0.0,0.0,0.03537510784409408,[]
3280,0.19390050026570443,1.0,0.5,0.03461732929705509,[]
3281,0.1938035500155716,0.0,0.0,0.03734755124298057,[]
3282,0.19370664824056383,0.0,0.0,0.03517250598275236,[]
3283,0.19360979491644356,0.0,0.0,0.03507664165060435,[]
3284,0.19351299001898534,0.0,0.0,0.03373100530688784,[]
3285,0.19341623352397586,0.0,0.0,0.02917975844150143,[]
3286,0.19331952540721387,0.0,0.0,0.03191040351321655,[]
3287,0.19322286564451027,0.0,0.0,0.03096518947609833,[]
3288,0.19312625421168803,0.0,0.0,0.029440439674404583,[]
3289,0.1930296910845822,0.0,0.0,0.026799566082190723,[]
3290,0.19293317623903994,0.0,0.0,0.024865546793277776,[]
3291,0.19283670965092042,0.0,0.0,0.02593172431025388,[]
3292,0.19274029129609496,0.0,0.0,0.02392089617671445,[]
3293,0.19264392115044693,0.0,0.0,0.029811738958648804,[]
3294,0.19254759918987172,0.0,0.0,0.0287801565848557,[]
3295,0.1924513253902768,0.0,0.0,0.037315650059442436,[]
3296,0.19235509972758166,0.0,0.0,0.033258971218019726,[]
3297,0.1922589221777179,0.0,0.0,0.03259060059674084,[]
3298,0.19216279271662903,0.0,0.0,0.025034135411759573,[]
3299,0.19206671132027073,0.0,0.0,0.028863214552402497,[]
3300,0.1919706779646106,0.0,0.0,0.029402757950592787,[]
3301,0.19187469262562828,0.0,0.0,0.028609669813886286,[]
3302,0.19177875527931548,0.0,0.0,0.030376114643045835,[]
3303,0.19168286590167583,0.0,0.0,0.029416971709246613,[]
3304,0.191587024468725,0.0,0.0,0.029601296530371267,[]
3305,0.19149123095649065,0.0,0.0,0.03224101736742471,[]
3306,0.19139548534101242,0.0,0.0,0.036829061348523415,[]
3307,0.19129978759834193,0.0,0.0,0.033989057795676805,[]
3308,0.19120413770454278,0.0,0.0,0.036457886514919144,[]
3309,0.19110853563569052,0.0,0.0,0.036359291010137115,[]
3310,0.1910129813678727,0.0,0.0,0.030325608857508218,[]
3311,0.19091747487718877,0.0,0.0,0.03243606788838016,[]
3312,0.1908220161397502,0.0,0.0,0.035143916107315036,[]
3313,0.19072660513168033,0.0,0.0,0.030485573140239076,[]
3314,0.1906312418291145,0.0,0.0,0.03164539557848392,[]
3315,0.19053592620819995,1.0,0.5,0.041766889193095263,[]
3316,0.19044065824509587,0.0,0.0,0.035649077982109575,[]
3317,0.19034543791597333,0.0,0.0,0.03750572064026658,[]
3318,0.19025026519701535,0.0,0.0,0.04193991923438651,[]
3319,0.19015514006441686,0.0,0.0,0.04005605638027191,[]
3320,0.19006006249438467,0.0,0.0,0.04039324104386781,[]
3321,0.18996503246313748,0.0,0.0,0.04111936670195843,[]
3322,0.18987004994690593,0.0,0.0,0.038411856915003484,[]
3323,0.1897751149219325,0.0,0.0,0.039075524214921255,[]
3324,0.18968022736447154,0.0,0.0,0.0378785353153944,[]
3325,0.18958538725078933,1.0,0.5,0.03196445526156042,[]
3326,0.18949059455716394,0.0,0.0,0.03484192166144827,[]
3327,0.18939584925988537,0.0,0.0,0.03825936974358878,[]
3328,0.18930115133525544,0.0,0.0,0.0361456459434703,[]
3329,0.1892065007595878,0.0,0.0,0.03942554146184453,[]
3330,0.18911189750920804,0.0,0.0,0.0354508466246937,[]
3331,0.18901734156045344,0.0,0.0,0.034561008631384796,[]
3332,0.1889228328896732,0.0,0.0,0.029304846458336604,[]
3333,0.1888283714732284,0.0,0.0,0.029804204211437275,[]
3334,0.1887339572874918,0.0,0.0,0.029253261111942784,[]
3335,0.18863959030884805,0.0,0.0,0.029378959630682534,[]
3336,0.18854527051369363,0.0,0.0,0.03029441836822246,[]
3337,0.1884509978784368,0.0,0.0,0.027645548034925013,[]
3338,0.1883567723794976,0.0,0.0,0.029161776064762047,[]
3339,0.18826259399330786,0.0,0.0,0.034183579346697246,[]
3340,0.1881684626963112,0.0,0.0,0.03235483284840094,[]
3341,0.18807437846496305,0.0,0.0,0.031524958142212456,[]
3342,0.18798034127573057,0.0,0.0,0.03180204111883151,[]
3343,0.18788635110509272,0.0,0.0,0.028009232552056867,[]
3344,0.1877924079295402,0.0,0.0,0.026594303749235614,[]
3345,0.18769851172557542,0.0,0.0,0.029687871878434503,[]
3346,0.18760466246971264,0.0,0.0,0.021602882700639644,[]
3347,0.1875108601384778,0.0,0.0,0.020371734952288015,[]
3348,0.18741710470840856,0.0,0.0,0.01854409677043025,[]
3349,0.18732339615605437,0.0,0.0,0.013614924800515706,[]
3350,0.18722973445797636,0.0,0.0,0.011417552242221842,[]
3351,0.18713611959074739,0.0,0.0,0.0144290841676827,[]
3352,0.18704255153095203,0.0,0.0,0.012890087576316935,[]
3353,0.18694903025518655,0.0,0.0,0.012723122909997723,[]
3354,0.18685555574005897,0.0,0.0,0.013143115628710282,[]
3355,0.18676212796218894,0.0,0.0,0.013549346313645532,[]
3356,0.18666874689820787,0.0,0.0,0.014447071003794137,[]
3357,0.18657541252475876,0.0,0.0,0.014917324249566134,[]
3358,0.18648212481849638,0.0,0.0,0.01821776881248557,[]
3359,0.18638888375608714,0.0,0.0,0.01638108689038615,[]
3360,0.18629568931420912,0.0,0.0,0.014814688244701496,[]
3361,0.18620254146955204,0.0,0.0,0.013282229169271886,[]
3362,0.18610944019881728,0.0,0.0,0.019207111223866896,[]
3363,0.18601638547871788,0.0,0.0,0.027889411427147154,[]
3364,0.18592337728597852,0.0,0.0,0.024228271896551763,[]
3365,0.18583041559733554,0.0,0.0,0.03271113236933681,[]
3366,0.18573750038953687,0.0,0.0,0.028691041717704917,[]
3367,0.1856446316393421,0.0,0.0,0.025385863963248476,[]
3368,0.18555180932352244,0.0,0.0,0.02126337044839082,[]
3369,0.1854590334188607,0.0,0.0,0.02416371711962191,[]
3370,0.18536630390215128,1.0,0.5,0.024151241844852588,[]
3371,0.1852736207502002,0.0,0.0,0.01911369455579136,[]
3372,0.18518098393982513,0.0,0.0,0.019899205739742944,[]
3373,0.18508839344785522,0.0,0.0,0.02481045565401603,[]
3374,0.1849958492511313,0.0,0.0,0.02318407524909292,[]
3375,0.18490335132650573,0.0,0.0,0.02322231688370396,[]
3376,0.1848108996508425,0.0,0.0,0.02427327112826918,[]
3377,0.18471849420101707,0.0,0.0,0.030600075250757593,[]
3378,0.18462613495391658,0.0,0.0,0.022988298695334898,[]
3379,0.18453382188643963,0.0,0.0,0.025788491298444568,[]
3380,0.1844415549754964,0.0,0.0,0.021895777273457498,[]
3381,0.18434933419800867,0.0,0.0,0.02074173617209973,[]
3382,0.18425715953090968,0.0,0.0,0.016225879873548236,[]
3383,0.18416503095114423,0.0,0.0,0.021975254868489825,[]
3384,0.18407294843566865,0.0,0.0,0.015128086026691433,[]
3385,0.18398091196145083,0.0,0.0,0.01595869646806802,[]
3386,0.18388892150547012,0.0,0.0,0.013890450059968446,[]
3387,0.1837969770447174,0.0,0.0,0.017552995001897217,[]
3388,0.18370507855619506,0.0,0.0,0.01711328424862586,[]
3389,0.18361322601691696,0.0,0.0,0.016040370089467616,[]
3390,0.1835214194039085,0.0,0.0,0.02359654037547963,[]
3391,0.18342965869420658,0.0,0.0,0.014611448602019144,[]
3392,0.1833379438648595,1.0,0.5,0.014116985748987645,[]
3393,0.18324627489292708,0.0,0.0,0.017322390585073403,[]
3394,0.18315465175548062,1.0,0.5,0.014366557071750451,[]
3395,0.1830630744296029,0.0,0.0,0.020682592889227504,[]
3396,0.18297154289238812,0.0,0.0,0.016042775047909734,[]
3397,0.18288005712094194,0.0,0.0,0.021416196647998213,[]
3398,0.18278861709238148,0.0,0.0,0.02435635726998693,[]
3399,0.1826972227838353,0.0,0.0,0.021204964390240742,[]
3400,0.1826058741724434,0.0,0.0,0.02986121205280402,[]
3401,0.1825145712353572,0.0,0.0,0.024761193188772138,[]
3402,0.1824233139497395,0.0,0.0,0.023600161574182234,[]
3403,0.18233210229276464,0.0,0.0,0.025442402527135397,[]
3404,0.18224093624161827,0.0,0.0,0.016704980460095352,[]
3405,0.18214981577349748,0.0,0.0,0.016644579028943552,[]
3406,0.18205874086561075,0.0,0.0,0.018485591042720313,[]
3407,0.18196771149517796,0.0,0.0,0.017535985122833934,[]
3408,0.18187672763943039,0.0,0.0,0.02238550223094145,[]
3409,0.18178578927561068,0.0,0.0,0.02343140650490698,[]
3410,0.1816948963809729,0.0,0.0,0.025285317739804407,[]
3411,0.1816040489327824,0.0,0.0,0.021648374295993044,[]
3412,0.18151324690831602,1.0,0.5,0.019078086070949213,[]
3413,0.18142249028486188,0.0,0.0,0.026526609782096266,[]
3414,0.18133177903971945,0.0,0.0,0.021176667070082787,[]
3415,0.1812411131501996,0.0,0.0,0.018225086001413208,[]
3416,0.18115049259362453,0.0,0.0,0.015823797563373643,[]
3417,0.18105991734732774,0.0,0.0,0.013908121797472372,[]
3418,0.1809693873886541,0.0,0.0,0.016556292312119955,[]
3419,0.18087890269495976,0.0,0.0,0.016674303787294776,[]
3420,0.1807884632436123,0.0,0.0,0.02517786234284618,[]
3421,0.1806980690119905,0.0,0.0,0.02556024221769933,[]
3422,0.1806077199774845,0.0,0.0,0.021368228471921092,[]
3423,0.18051741611749578,0.0,0.0,0.019991029814617443,[]
3424,0.18042715740943704,0.0,0.0,0.018558619747137916,[]
3425,0.18033694383073234,0.0,0.0,0.020306628453877887,[]
3426,0.18024677535881697,0.0,0.0,0.01508269543327125,[]
3427,0.1801566519711376,0.0,0.0,0.015043686202261597,[]
3428,0.18006657364515202,0.0,0.0,0.01863909248462213,[]
3429,0.17997654035832947,0.0,0.0,0.018518718236924282,[]
3430,0.17988655208815033,0.0,0.0,0.013605367217179655,[]
3431,0.17979660881210627,0.0,0.0,0.013879487818838762,[]
3432,0.17970671050770023,0.0,0.0,0.012737170796026476,[]
3433,0.1796168571524464,1.0,0.5,0.02011348054744303,[]
3434,0.17952704872387018,0.0,0.0,0.017774708767621113,[]
3435,0.17943728519950825,0.0,0.0,0.016012963004343742,[]
3436,0.1793475665569085,0.0,0.0,0.014782301056464869,[]
3437,0.17925789277363005,0.0,0.0,0.015975991712849854,[]
3438,0.17916826382724324,0.0,0.0,0.016419099381393087,[]
3439,0.17907867969532962,0.0,0.0,0.01446109649126551,[]
3440,0.17898914035548197,0.0,0.0,0.013641490724237103,[]
3441,0.17889964578530423,0.0,0.0,0.015501334996494864,[]
3442,0.1788101959624116,0.0,0.0,0.012613516671616318,[]
3443,0.1787207908644304,0.0,0.0,0.013044695243006572,[]
3444,0.1786314304689982,0.0,0.0,0.01160727057256736,[]
3445,0.17854211475376372,0.0,0.0,0.011439989894861356,[]
3446,0.17845284369638684,0.0,0.0,0.011826110686774232,[]
3447,0.17836361727453864,0.0,0.0,0.013928747226184765,[]
3448,0.17827443546590138,0.0,0.0,0.010404707276528435,[]
3449,0.17818529824816845,1.0,0.5,0.014372458954042357,[]
3450,0.17809620559904438,0.0,0.0,0.016818370618524828,[]
3451,0.17800715749624488,0.0,0.0,0.0166244098264724,[]
3452,0.17791815391749677,0.0,0.0,0.015088497895381546,[]
3453,0.17782919484053802,0.0,0.0,0.018214358278949346,[]
3454,0.17774028024311778,0.0,0.0,0.019989111437129656,[]
3455,0.17765141010299623,0.0,0.0,0.02048899070526074,[]
3456,0.17756258439794476,0.0,0.0,0.018883920578352576,[]
3457,0.1774738031057458,0.0,0.0,0.01440937313001736,[]
3458,0.17738506620419292,0.0,0.0,0.015770239944935642,[]
3459,0.17729637367109083,0.0,0.0,0.014939294876863381,[]
3460,0.17720772548425529,0.0,0.0,0.01587803778670994,[]
3461,0.17711912162151316,0.0,0.0,0.01248287034320778,[]
3462,0.17703056206070242,0.0,0.0,0.011585156784858554,[]
3463,0.17694204677967207,0.0,0.0,0.010128964898342798,[]
3464,0.17685357575628224,0.0,0.0,0.011708793782994949,[]
3465,0.17676514896840412,0.0,0.0,0.010911054318172058,[]
3466,0.17667676639391994,0.0,0.0,0.012849678005690554,[]
3467,0.176588428010723,0.0,0.0,0.015879278732131102,[]
3468,0.17650013379671764,0.0,0.0,0.01929199194801705,[]
3469,0.17641188372981928,0.0,0.0,0.01776612750021741,[]
3470,0.17632367778795438,0.0,0.0,0.01795733509053077,[]
3471,0.17623551594906042,0.0,0.0,0.016730001268941645,[]
3472,0.1761473981910859,0.0,0.0,0.01517409396174896,[]
3473,0.17605932449199038,0.0,0.0,0.01996435023378581,[]
3474,0.17597129482974438,0.0,0.0,0.018935475727110834,[]
3475,0.17588330918232953,0.0,0.0,0.015234663551673293,[]
3476,0.17579536752773836,1.0,0.5,0.016457116974550965,[]
3477,0.1757074698439745,0.0,0.0,0.015018248012888112,[]
3478,0.17561961610905252,0.0,0.0,0.012548438079455602,[]
3479,0.17553180630099802,1.0,0.5,0.014150855545054323,[]
3480,0.17544404039784753,0.0,0.0,0.013380838867077338,[]
3481,0.17535631837764862,0.0,0.0,0.014945983540798936,[]
3482,0.1752686402184598,0.0,0.0,0.015175664470131908,[]
3483,0.1751810058983506,0.0,0.0,0.015747826731364642,[]
3484,0.17509341539540144,0.0,0.0,0.016914083884496774,[]
3485,0.17500586868770374,0.0,0.0,0.01350523520427357,[]
3486,0.1749183657533599,0.0,0.0,0.013421266929446054,[]
3487,0.17483090657048322,0.0,0.0,0.013393798195756972,[]
3488,0.174743491117198,0.0,0.0,0.018133839389276027,[]
3489,0.1746561193716394,0.0,0.0,0.02270200625394604,[]
3490,0.1745687913119536,0.0,0.0,0.017514095367597682,[]
3491,0.17448150691629763,0.0,0.0,0.021166362640048775,[]
3492,0.17439426616283948,0.0,0.0,0.019170712352996427,[]
3493,0.17430706902975807,0.0,0.0,0.01632926464114072,[]
3494,0.17421991549524318,0.0,0.0,0.013909494871872345,[]
3495,0.17413280553749558,0.0,0.0,0.014251339717468779,[]
3496,0.17404573913472685,0.0,0.0,0.013093643980765981,[]
3497,0.1739587162651595,0.0,0.0,0.012464203871121364,[]
3498,0.17387173690702692,0.0,0.0,0.011377916116284073,[]
3499,0.1737848010385734,0.0,0.0,0.013369146886481238,[]
3500,0.17369790863805412,0.0,0.0,0.012394557735616608,[]
3501,0.1736110596837351,0.0,0.0,0.013513362884155607,[]
3502,0.17352425415389325,0.0,0.0,0.012549546225428847,[]
3503,0.1734374920268163,0.0,0.0,0.010586411583270611,[]
3504,0.1733507732808029,0.0,0.0,0.011890516514790112,[]
3505,0.1732640978941625,0.0,0.0,0.012469885476000074,[]
3506,0.17317746584521543,0.0,0.0,0.015111764486812587,[]
3507,0.17309087711229282,0.0,0.0,0.015098930857410387,[]
3508,0.1730043316737367,0.0,0.0,0.014399996952685927,[]
3509,0.17291782950789983,0.0,0.0,0.014319033809837753,[]
3510,0.17283137059314588,0.0,0.0,0.013396302133499245,[]
3511,0.1727449549078493,0.0,0.0,0.013325569672077629,[]
3512,0.1726585824303954,1.0,0.5,0.013537793358056141,[]
3513,0.1725722531391802,0.0,0.0,0.014273679027932563,[]
3514,0.17248596701261062,0.0,0.0,0.014990604853956029,[]
3515,0.17239972402910433,0.0,0.0,0.018715569222279425,[]
3516,0.17231352416708978,0.0,0.0,0.01699336535397119,[]
3517,0.17222736740500624,0.0,0.0,0.018347305719674165,[]
3518,0.17214125372130376,0.0,0.0,0.017579025619197636,[]
3519,0.17205518309444312,0.0,0.0,0.014031667164360571,[]
3520,0.1719691555028959,0.0,0.0,0.013265441361082984,[]
3521,0.17188317092514446,0.0,0.0,0.01138861797068135,[]
3522,0.1717972293396819,0.0,0.0,0.008176546215711693,[]
3523,0.17171133072501205,0.0,0.0,0.011143364995285603,[]
3524,0.17162547505964956,0.0,0.0,0.012520079943351447,[]
3525,0.17153966232211976,0.0,0.0,0.012095505807415715,[]
3526,0.17145389249095871,0.0,0.0,0.01709990562571745,[]
3527,0.17136816554471324,0.0,0.0,0.02190217144388173,[]
3528,0.1712824814619409,0.0,0.0,0.014792164630323117,[]
3529,0.17119684022120993,0.0,0.0,0.01464275491274228,[]
3530,0.17111124180109932,0.0,0.0,0.019811393079081818,[]
3531,0.17102568618019878,0.0,0.0,0.02449610021564045,[]
3532,0.1709401733371087,0.0,0.0,0.022353738743944893,[]
3533,0.17085470325044017,0.0,0.0,0.01916244560852647,[]
3534,0.17076927589881497,0.0,0.0,0.029450457601674966,[]
3535,0.17068389126086556,0.0,0.0,0.024821400948733623,[]
3536,0.17059854931523513,0.0,0.0,0.022097696370245622,[]
3537,0.17051325004057752,0.0,0.0,0.03862820808143754,[]
3538,0.17042799341555723,0.0,0.0,0.032215308493136294,[]
3539,0.17034277941884945,0.0,0.0,0.027807603121535587,[]
3540,0.17025760802914003,0.0,0.0,0.026684969547204673,[]
3541,0.17017247922512546,0.0,0.0,0.026789418840448238,[]
3542,0.1700873929855129,0.0,0.0,0.029506199186933892,[]
3543,0.17000234928902014,0.0,0.0,0.019333996053984656,[]
3544,0.16991734811437564,0.0,0.0,0.022276938828706207,[]
3545,0.16983238944031848,0.0,0.0,0.018827553924306163,[]
3546,0.16974747324559833,0.0,0.0,0.02320425326237455,[]
3547,0.16966259950897553,0.0,0.0,0.030886159509619964,[]
3548,0.16957776820922105,0.0,0.0,0.02722613590536639,[]
3549,0.16949297932511645,0.0,0.0,0.030980043980359497,[]
3550,0.1694082328354539,0.0,0.0,0.029111912193974215,[]
3551,0.16932352871903616,0.0,0.0,0.03326064146256873,[]
3552,0.16923886695467666,1.0,0.5,0.03157248063112742,[]
3553,0.16915424752119934,0.0,0.0,0.038566853547069645,[]
3554,0.16906967039743875,0.0,0.0,0.03194630639760622,[]
3555,0.16898513556224004,0.0,0.0,0.02861174072072442,[]
3556,0.16890064299445892,0.0,0.0,0.027759157201009136,[]
3557,0.1688161926729617,0.0,0.0,0.025176419676614128,[]
3558,0.16873178457662522,0.0,0.0,0.02389354975794309,[]
3559,0.1686474186843369,0.0,0.0,0.021775125873807286,[]
3560,0.16856309497499475,0.0,0.0,0.0211483082245104,[]
3561,0.16847881342750726,0.0,0.0,0.021626969401258977,[]
3562,0.16839457402079352,0.0,0.0,0.019987753828255725,[]
3563,0.16831037673378313,0.0,0.0,0.02160872242579769,[]
3564,0.16822622154541625,0.0,0.0,0.020793976927774824,[]
3565,0.16814210843464356,0.0,0.0,0.0227966929233766,[]
3566,0.16805803738042624,0.0,0.0,0.022789884686935692,[]
3567,0.16797400836173604,0.0,0.0,0.021752457874494473,[]
3568,0.16789002135755518,0.0,0.0,0.017942758704801755,[]
3569,0.16780607634687641,0.0,0.0,0.018911709635784583,[]
3570,0.16772217330870298,0.0,0.0,0.016397211921534368,[]
3571,0.16763831222204864,0.0,0.0,0.01692969011475465,[]
3572,0.16755449306593762,0.0,0.0,0.017234626415052585,[]
3573,0.16747071581940465,0.0,0.0,0.0153522371314466,[]
3574,0.16738698046149494,0.0,0.0,0.014516820994904265,[]
3575,0.1673032869712642,0.0,0.0,0.014371496842442346,[]
3576,0.1672196353277786,0.0,0.0,0.010677560921758414,[]
3577,0.1671360255101147,0.0,0.0,0.012801671008679218,[]
3578,0.16705245749735964,0.0,0.0,0.010431545560214934,[]
3579,0.16696893126861098,0.0,0.0,0.010787143994821235,[]
3580,0.16688544680297668,0.0,0.0,0.01084801844055099,[]
3581,0.1668020040795752,0.0,0.0,0.008548417988765452,[]
3582,0.16671860307753544,0.0,0.0,0.009392077470464366,[]
3583,0.16663524377599667,0.0,0.0,0.009432355338607782,[]
3584,0.1665519261541087,0.0,0.0,0.007297306992945128,[]
3585,0.16646865019103163,0.0,0.0,0.008861580029229767,[]
3586,0.16638541586593614,0.0,0.0,0.010825285772360594,[]
3587,0.16630222315800317,0.0,0.0,0.012020106693629974,[]
3588,0.16621907204642417,0.0,0.0,0.011814363049675843,[]
3589,0.16613596251040097,0.0,0.0,0.009751196119219197,[]
3590,0.1660528945291458,0.0,0.0,0.010495428772742992,[]
3591,0.16596986808188122,0.0,0.0,0.009042348798164832,[]
3592,0.16588688314784028,0.0,0.0,0.00930729388492182,[]
3593,0.16580393970626636,0.0,0.0,0.013380779562451478,[]
3594,0.16572103773641325,0.0,0.0,0.010709656224020623,[]
3595,0.16563817721754506,0.0,0.0,0.009873696155097735,[]
3596,0.1655553581289363,0.0,0.0,0.010932192680026804,[]
3597,0.16547258044987184,0.0,0.0,0.00946221547467368,[]
3598,0.16538984415964691,1.0,0.5,0.01004335560686221,[]
3599,0.1653071492375671,0.0,0.0,0.00741243212475508,[]
3600,0.1652244956629483,0.0,0.0,0.011520008165721915,[]
3601,0.16514188341511685,0.0,0.0,0.014614106975495816,[]
3602,0.1650593124734093,0.0,0.0,0.011299126053428544,[]
3603,0.1649767828171726,0.0,0.0,0.010804560920223593,[]
3604,0.16489429442576403,0.0,0.0,0.011185318380261638,[]
3605,0.16481184727855117,0.0,0.0,0.009585490464898093,[]
3606,0.1647294413549119,0.0,0.0,0.008754175629333725,[]
3607,0.16464707663423447,0.0,0.0,0.008369525037290129,[]
3608,0.16456475309591737,0.0,0.0,0.008388656378124974,[]
3609,0.16448247071936942,0.0,0.0,0.009778816933311256,[]
3610,0.16440022948400973,0.0,0.0,0.011110827104421333,[]
3611,0.16431802936926773,0.0,0.0,0.016743950346551302,[]
3612,0.16423587035458312,0.0,0.0,0.014626963758408757,[]
3613,0.16415375241940583,0.0,0.0,0.016347249032197787,[]
3614,0.16407167554319613,0.0,0.0,0.013835122968469346,[]
3615,0.16398963970542454,0.0,0.0,0.012315261705745277,[]
3616,0.16390764488557183,0.0,0.0,0.018458056831732392,[]
3617,0.16382569106312905,0.0,0.0,0.018443006319659096,[]
3618,0.1637437782175975,0.0,0.0,0.012527611323998177,[]
3619,0.1636619063284887,0.0,0.0,0.0134536399233288,[]
3620,0.16358007537532446,0.0,0.0,0.01209402671083808,[]
3621,0.1634982853376368,0.0,0.0,0.011424792018452925,[]
3622,0.163416536194968,0.0,0.0,0.009255739159083792,[]
3623,0.1633348279268705,0.0,0.0,0.00968779336544685,[]
3624,0.1632531605129071,0.0,0.0,0.00875768347252493,[]
3625,0.16317153393265063,0.0,0.0,0.008955189058656937,[]
3626,0.1630899481656843,0.0,0.0,0.007846065362682566,[]
3627,0.16300840319160148,0.0,0.0,0.00871300028188021,[]
3628,0.16292689899000568,0.0,0.0,0.008253303734319551,[]
3629,0.16284543554051067,0.0,0.0,0.010385902139241808,[]
3630,0.16276401282274042,0.0,0.0,0.010187956602312625,[]
3631,0.16268263081632905,0.0,0.0,0.011772090480496575,[]
3632,0.1626012895009209,0.0,0.0,0.01272146152897871,[]
3633,0.16251998885617044,0.0,0.0,0.00940352978267973,[]
3634,0.16243872886174238,0.0,0.0,0.011571662033841546,[]
3635,0.1623575094973115,0.0,0.0,0.009009519212413579,[]
3636,0.16227633074256287,0.0,0.0,0.010433358833626179,[]
3637,0.1621951925771916,0.0,0.0,0.009139095566268744,[]
3638,0.162114094980903,0.0,0.0,0.009701319752992797,[]
3639,0.16203303793341256,0.0,0.0,0.008551713244690161,[]
3640,0.16195202141444587,0.0,0.0,0.010971934620756655,[]
3641,0.16187104540373864,0.0,0.0,0.013245857694252794,[]
3642,0.1617901098810368,0.0,0.0,0.013784234179017533,[]
3643,0.16170921482609626,0.0,0.0,0.01229276673003499,[]
3644,0.16162836021868324,0.0,0.0,0.015004649015609176,[]
3645,0.1615475460385739,0.0,0.0,0.016522544855251908,[]
3646,0.16146677226555464,0.0,0.0,0.016279561783719275,[]
3647,0.16138603887942188,0.0,0.0,0.016381769529543816,[]
3648,0.16130534585998219,0.0,0.0,0.0159553377960609,[]
3649,0.1612246931870522,0.0,0.0,0.01449352865489865,[]
3650,0.1611440808404587,0.0,0.0,0.01760522954199197,[]
3651,0.16106350880003847,0.0,0.0,0.01393561395317582,[]
3652,0.16098297704563846,0.0,0.0,0.013857829455685403,[]
3653,0.16090248555711564,0.0,0.0,0.01438177679565602,[]
3654,0.1608220343143371,0.0,0.0,0.013994251723301463,[]
3655,0.16074162329717992,0.0,0.0,0.014129551466820496,[]
